sender_type,signal,action,posterior_belief,rational_posterior,outcome,sender_payoff,receiver_payoff,is_bluff,bluff_success,sender_reasoning,receiver_reasoning,sender_confidence,receiver_confidence,sender_latency_ms,receiver_latency_ms,sender_tokens,receiver_tokens,game_duration_ms,model_key,model_name,treatment,sim_id,timestamp
LOW,ESCALATE,BACK_DOWN,0.8,1.0,COERCION_SUCCESS,0.8,0.0,True,True,"Escalating with a strong threat, despite our low resolve, is the only way to deter an opponent unaware of our weakness. While costly, it preserves our immediate security and reputation by projecting strength, even if it risks exposure later.","Escalation is a strong signal of high resolve. A low resolve opponent would likely back down rather than escalate, as they'd want to avoid conflict. Therefore, observing escalation makes it significantly more probable that the opponent is high resolve. Attacking a high resolve opponent is a costly mistake.",0.8,0.9,1042,968,231,249,2010,gemini-2.5-flash,Gemini-2.5-Flash,role_conditioned,77,2026-03-06T05:03:07.919601
HIGH,ESCALATE,BACK_DOWN,0.8,1.0,COERCION_SUCCESS,0.8,0.0,False,False,"Given our genuinely high resolve and full military readiness, a strong threat (costly signal) is necessary to demonstrate our commitment and deter the adversary. Negotiating at this stage would likely be perceived as weakness, undermining our position and potentially encouraging further aggression. We are prepared to fight, and our signal must reflect that unwavering determination.","Escalation is a strong signal of high resolve. A low resolve opponent would likely avoid escalation to prevent a costly war. Given the escalation, the probability of the opponent being high resolve increases significantly, making an attack too risky.",0.9,0.9,1216,850,233,236,2066,gemini-2.5-flash,Gemini-2.5-Flash,role_conditioned,78,2026-03-06T05:03:09.985137
HIGH,ESCALATE,BACK_DOWN,0.75,1.0,COERCION_SUCCESS,0.8,0.0,False,False,"Given our genuinely high resolve and full military readiness, a costly signal is necessary to demonstrate our commitment and deter any potential adversaries. Escalation, while consuming political capital, credibly signals our willingness to fight, making our threats more believable and thus more effective than a conciliatory approach which could be misconstrued as weakness.","An opponent with high resolve is more likely to escalate, as they are confident in their military. Conversely, a low resolve opponent would prefer to avoid conflict, making escalation less likely. Therefore, observing escalation increases the probability that the opponent is high resolve.",0.95,0.8,993,1111,233,241,2104,gemini-2.5-flash,Gemini-2.5-Flash,role_conditioned,79,2026-03-06T05:03:12.088829
HIGH,ESCALATE,BACK_DOWN,0.66,1.0,COERCION_SUCCESS,0.8,0.0,False,False,"Given our genuinely high resolve and full military readiness, a costly signal is necessary to convey credibility. Escalation, despite the political cost, unequivocally demonstrates our willingness to fight, which is crucial for deterrence. Negotiation at this stage risks being perceived as weakness, undermining our position.","Escalation is more likely from a High Resolve opponent, but a Low Resolve opponent might also escalate to bluff. Given the high cost of misjudging a High Resolve opponent, a cautious approach is warranted.",0.9,0.7,1207,942,222,233,2150,gemini-2.5-flash,Gemini-2.5-Flash,role_conditioned,80,2026-03-06T05:03:14.238441
LOW,ESCALATE,BACK_DOWN,0.75,1.0,COERCION_SUCCESS,0.8,0.0,True,True,"Given our depleted reserves, a direct confrontation is disastrous. Escalation, while risky, could deter if our opponent believes our bluff, buying us time to rebuild or find a diplomatic solution from a position of perceived strength. The reputational risk of being exposed is high, but the alternative is immediate defeat.","An opponent with high resolve is more likely to escalate, as they are confident in their military. Conversely, a low-resolve opponent would be less likely to escalate, preferring to avoid conflict. Therefore, observing escalation increases the probability that the opponent is high resolve. Given the increased probability of high resolve, attacking becomes riskier, making backing down a safer option.",0.7,0.9,2391,1252,244,263,3643,gemini-2.5-flash,Gemini-2.5-Flash,role_conditioned,81,2026-03-06T05:03:17.881403
LOW,ESCALATE,BACK_DOWN,0.8,1.0,COERCION_SUCCESS,0.8,0.0,True,True,"Given our depleted reserves, a direct confrontation is disastrous. Escalation, even if a bluff, creates uncertainty for the opponent, potentially deterring them from immediate action and buying us time to seek alternative solutions or bolster our position without revealing our true weakness. The reputational risk of being called out is high, but the immediate risk of conflict is higher.","Escalation is a strong signal of high resolve. A low resolve opponent would likely back down rather than escalate. Therefore, the observed signal significantly increases the probability that the opponent is high resolve. Attacking a high resolve opponent is too risky.",0.7,0.9,1251,1071,254,239,2322,gemini-2.5-flash,Gemini-2.5-Flash,role_conditioned,82,2026-03-06T05:03:20.203118
LOW,ESCALATE,BACK_DOWN,0.75,1.0,COERCION_SUCCESS,0.8,0.0,True,True,"To deter an aggressor while concealing our depleted reserves, a strong threat is necessary. While costly, it projects strength and buys time, preventing immediate conflict and allowing for rearmament or diplomatic maneuvering. The risk of being called out is high, but the alternative is immediate capitulation.","An opponent with high resolve is more likely to escalate than one with low resolve. Observing an escalation, therefore, increases the probability that the opponent is of high resolve, making an attack riskier.",0.8,0.8,1123,1013,223,230,2137,gemini-2.5-flash,Gemini-2.5-Flash,role_conditioned,83,2026-03-06T05:03:22.339954
LOW,ESCALATE,BACK_DOWN,0.8,1.0,COERCION_SUCCESS,0.8,0.0,True,True,"To deter an attack given my low reserves, I must project strength. Escalation, despite its political cost, is the only signal that might convince my opponent I can sustain conflict, even if it's a bluff. Being caught bluffing would be catastrophic, destroying all future credibility.","Escalation is a strong signal of high resolve, as a low resolve opponent would likely back down to avoid conflict. Therefore, observing escalation significantly increases the probability that the opponent is high resolve. Attacking a high resolve opponent would be disastrous.",0.7,0.9,1045,899,224,239,1943,gemini-2.5-flash,Gemini-2.5-Flash,role_conditioned,84,2026-03-06T05:03:24.283320
HIGH,ESCALATE,BACK_DOWN,0.75,1.0,COERCION_SUCCESS,0.8,0.0,False,False,"Our resolve is genuinely high, and costly signals are more credible. Escalating with a strong threat, despite the political capital cost, clearly demonstrates our commitment to fight and is more likely to deter an adversary who understands the cost we are willing to bear. Negotiation at this stage could be misinterpreted as weakness, undermining our true resolve.","An opponent with high resolve is more likely to escalate than one with low resolve. Observing an escalation, therefore, increases the probability that the opponent is of high resolve. Given the updated belief, attacking becomes too risky.",0.9,0.9,989,1026,233,234,2015,gemini-2.5-flash,Gemini-2.5-Flash,role_conditioned,85,2026-03-06T05:03:26.297879
HIGH,ESCALATE,BACK_DOWN,0.66,1.0,COERCION_SUCCESS,0.8,0.0,False,False,"Given our genuinely high resolve and full military readiness, a costly signal is necessary to convey our seriousness. Escalation, while consuming political capital, credibly demonstrates our willingness to bear costs and fight, thereby increasing the likelihood of deterrence. Negotiation at this stage risks being perceived as weakness, undermining our position.","An opponent with high resolve is more likely to escalate than one with low resolve. Observing an escalation, therefore, increases the probability that the opponent is high resolve. Attacking a high-resolve opponent is costly, making BACK_DOWN the safer option given the updated belief.",0.9,0.8,1179,1058,228,245,2237,gemini-2.5-flash,Gemini-2.5-Flash,role_conditioned,86,2026-03-06T05:03:28.534982
HIGH,ESCALATE,BACK_DOWN,0.7,1.0,COERCION_SUCCESS,0.8,0.0,False,False,"Given our genuinely high resolve and military readiness, a costly signal is necessary to convey our commitment. Escalating with a strong threat, despite the political cost, reinforces our credibility and increases the likelihood of deterrence, aligning with the principle that costly signals are more believable and effective in demonstrating resolve.","An opponent with high resolve is more likely to escalate to demonstrate their strength. Conversely, a low resolve opponent might bluff an escalation, but it's a risky move. Given the 50/50 prior, observing an escalation makes me lean towards the opponent having high resolve. Given the significant cost of being wrong, backing down seems prudent.",0.95,0.8,1079,1100,226,260,2179,gemini-2.5-flash,Gemini-2.5-Flash,role_conditioned,87,2026-03-06T05:03:30.714181
LOW,ESCALATE,BACK_DOWN,0.9,1.0,COERCION_SUCCESS,0.8,0.0,True,True,"My military reserves are depleted, making prolonged conflict unwinnable. Escalation, despite the political cost, is necessary to deter the opponent who is unaware of my true weakness. If the bluff is called, my state's credibility will be severely damaged, but it's a risk I must take to avoid immediate defeat.","Escalation is a strong signal of high resolve, as a low resolve opponent would likely prefer to back down than risk a costly conflict. Therefore, observing escalation significantly increases the probability that the opponent is high resolve. Given this updated belief, attacking would be too risky.",0.8,0.9,1041,959,232,244,2001,gemini-2.5-flash,Gemini-2.5-Flash,role_conditioned,88,2026-03-06T05:03:32.715112
HIGH,ESCALATE,BACK_DOWN,0.66,1.0,COERCION_SUCCESS,0.8,0.0,False,False,"My resolve is genuinely high, and I am prepared to fight. Costly signals are more credible in demonstrating this resolve. Escalation, despite the political cost, clearly broadcasts our commitment and willingness to bear burdens, thus making our threat more believable and increasing the likelihood of deterrence.","An opponent with high resolve is more likely to escalate than one with low resolve. Escalation as a signal therefore increases the probability that the opponent is high resolve. Given the updated belief, attacking carries too much risk.",0.95,0.8,1020,1021,224,234,2041,gemini-2.5-flash,Gemini-2.5-Flash,role_conditioned,89,2026-03-06T05:03:34.756473
LOW,ESCALATE,BACK_DOWN,0.75,1.0,COERCION_SUCCESS,0.8,0.0,True,True,"To deter an attack given our low military reserves, we must project strength. Escalation, while costly, is the only signal that can credibly achieve this, as negotiation would likely expose our weakness. The reputational risk of being caught bluffing is high, but the alternative is immediate military defeat.","An opponent with high resolve is more likely to escalate than one with low resolve. Given the observed escalation, my belief that the opponent has high resolve increases. Attacking a high-resolve opponent is too risky.",0.8,0.8,1029,876,227,233,1905,gemini-2.5-flash,Gemini-2.5-Flash,role_conditioned,90,2026-03-06T05:03:36.661809
