variant,variant_label,sim_id,sender_type,signal,action,posterior_belief,rational_posterior,outcome,sender_payoff,receiver_payoff,is_bluff,bluff_success,sender_reasoning,receiver_reasoning,sender_confidence,receiver_confidence,sender_latency_ms,receiver_latency_ms,total_tokens,timestamp
V3_military,Military/Coercive Framing,83,HIGH,ESCALATE,BACK_DOWN,0.8,1.0,COERCION_SUCCESS,1.0,0.0,False,False,"By signaling escalation with full force mobilization and a clear ultimatum, we project strength and resolve, which increases the deterrence value and reduces the adversary's incentive to initiate conflict. Maintaining high readiness and demonstrating willingness to act can prevent aggression without engaging in actual combat.","The adversary has escalated by mobilizing forces and issuing an ultimatum, which increases the likelihood that they are at HIGH combat readiness. Given that engaging a HIGH readiness adversary carries significant risk of costly war, it is prudent to avoid attacking at this time. The prior 50% probability is updated upward based on the escalation, increasing confidence that the adversary is prepared for combat.",0.9,0.85,1806,5157,569,2026-03-06T11:09:19.010156
V3_military,Military/Coercive Framing,84,LOW,NEGOTIATE,BACK_DOWN,0.7,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"Given our LOW force readiness and political preference to avoid casualties, signaling NEGOTIATE reduces the risk of provoking the adversary into an attack. By seeking a ceasefire or standdown, we can buy time to improve our capabilities while maintaining deterrence through diplomatic channels. Since the adversary lacks precise intelligence on our readiness, a de-escalatory posture also minimizes incentives for preemptive aggression.","The adversary's NEGOTIATE signal (ceasefire request) increases the likelihood they are at HIGH readiness, as this behavior often corresponds to avoiding costly engagement when capable, suggesting they are not bluffing.",0.85,0.8,2763,2722,557,2026-03-06T11:09:24.797144
V3_military,Military/Coercive Framing,85,LOW,NEGOTIATE,BACK_DOWN,0.3,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"Given our low force readiness and preference of political leadership to avoid casualties, signaling NEGOTIATE reduces the risk of escalation while maintaining deterrence through diplomatic engagement. This approach also buys time to improve readiness without provoking the adversary.","The adversary's NEGOTIATE signal indicates a desire to stand down and seek a ceasefire, suggesting their combat readiness may be lower than previously assessed. While prior assessments placed a 50% probability on HIGH readiness, the desire to negotiate reduces this likelihood. Pressing the advantage risks provoking a costly conflict if the adversary is indeed HIGH readiness, but backing down preserves options and supports de-escalation.",0.8,0.8,1623,2289,563,2026-03-06T11:09:29.010802
V3_military,Military/Coercive Framing,86,LOW,NEGOTIATE,BACK_DOWN,0.3,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"Given our current low readiness level and political preference to avoid casualties, signaling negotiation is prudent to prevent escalation while seeking a ceasefire. This posture reduces immediate threat perception and buys time to improve readiness without provoking an adversary attack.","The adversary's negotiation signal suggests a lowered likelihood of high combat readiness, reducing the probability from 50% to approximately 30%. This indicates they may be bluffing or seeking to avoid escalation. Pressing the attack risks significant casualties if this assessment is incorrect, so standing down is the prudent choice.",0.85,0.7,1793,1925,542,2026-03-06T11:09:33.030188
V3_military,Military/Coercive Framing,87,LOW,NEGOTIATE,BACK_DOWN,0.3,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"Given our LOW force readiness and the political preference to avoid casualties, escalating risks provoking a conflict we are ill-prepared to win. Signaling willingness to negotiate can de-escalate tensions and maintain deterrence by reducing incentives for the adversary to attack, while buying time to improve our readiness and political support.","The adversary signaling NEGOTIATE indicates a desire to cease hostilities, which reduces the probability they maintain HIGH combat readiness. While initial assessment was 50% HIGH readiness, the ceasefire signal updates the belief downward to 30%. Pressing the attack risks engaging a potentially high readiness enemy with significant casualties. Given the lowered probability and strategic risk, standing down is prudent.",0.85,0.8,2308,2071,573,2026-03-06T11:09:37.710849
V3_military,Military/Coercive Framing,88,LOW,NEGOTIATE,BACK_DOWN,0.3,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"Given our low force readiness and political preference to avoid casualties, signaling a stand down and seeking ceasefire reduces immediate risk while maintaining deterrence through diplomatic channels. This approach prevents provoking the adversary into initiating conflict when we are vulnerable.","The adversary's signal to NEGOTIATE indicates a likelihood of low readiness, reducing the probability from the prior 50% to approximately 30%. Attacking now risks a costly war if the adversary is actually at high readiness, so standing down to negotiate a ceasefire is the prudent choice.",0.85,0.8,2710,3016,542,2026-03-06T11:09:43.738379
V3_military,Military/Coercive Framing,89,LOW,NEGOTIATE,BACK_DOWN,0.6,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"With force readiness at LOW and political leadership aiming to avoid casualties, escalating could expose vulnerabilities and invite adversary aggression. Choosing to negotiate signals a preference for de-escalation and buy time to improve readiness, while still conveying willingness to seek peaceful resolution and deterrence.","The adversary's signal to NEGOTIATE indicates they are seeking a ceasefire. This reduces the likelihood that they have HIGH combat readiness, but some uncertainty remains. Given the risk of costly casualties if the adversary is indeed ready, it is prudent to stand down and seek further intelligence.",0.8,0.7,1865,2016,547,2026-03-06T11:09:47.920945
V3_military,Military/Coercive Framing,90,HIGH,ESCALATE,ATTACK,0.75,1.0,WAR,-1.0,-1.0,False,False,"With a HIGH force readiness level and strong political backing for military action, escalating through mobilizing forces and issuing an ultimatum sends a clear deterrent message. The adversary, uncertain about our true readiness but aware of our assertiveness, is more likely to be deterred from attacking due to perceived high risk of a decisive military response. This posture strengthens our deterrence without immediate engagement.","The adversary's escalation signal, including mobilization and ultimatum, increases the likelihood that they have HIGH combat readiness from the prior 50% to 75%. Despite the elevated risk of costly conflict, pressing the advantage could capitalize on strategic objectives if the adversary's readiness is indeed high. However, the potential cost demands caution.",0.9,0.7,2437,2451,581,2026-03-06T11:09:53.111109
V3_military,Military/Coercive Framing,91,HIGH,ESCALATE,BACK_DOWN,0.8,1.0,COERCION_SUCCESS,1.0,0.0,False,False,"With our forces at high readiness and strong political backing, signaling escalation maximizes deterrence by presenting a credible threat. Issuing an ultimatum and mobilizing forces increase the adversary's perception of our readiness, reducing their inclination to attack, while we maintain the capability to de-escalate if needed.","The adversary has escalated by mobilizing forces and issuing an ultimatum, significantly increasing the likelihood they have HIGH combat readiness beyond the prior 50%. Attacking now would risk heavy casualties, so it is prudent to de-escalate.",0.9,0.85,2039,2513,547,2026-03-06T11:09:57.964501
V3_military,Military/Coercive Framing,92,LOW,NEGOTIATE,BACK_DOWN,0.3,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"Since our force readiness level is LOW and political leadership prefers to avoid casualties, escalating with a threat of force risks exposing our capability gaps and weakening our deterrence. By signaling willingness to negotiate, we reduce immediate tensions and buy time to improve readiness while maintaining ambiguity about our actual capabilities. This approach is more likely to prevent adversary attack without triggering conflict.","The adversary's signal to NEGOTIATE suggests a reduction in their combat readiness, lowering the probability of HIGH readiness from 50% to approximately 30%. Given the risk of costly engagement if they remain at HIGH readiness, it is prudent to stand down and seek a peaceful resolution.",0.85,0.7,1754,1750,563,2026-03-06T11:10:01.769632
V3_military,Military/Coercive Framing,93,HIGH,ESCALATE,BACK_DOWN,0.75,1.0,COERCION_SUCCESS,1.0,0.0,False,False,"With our forces at high readiness and strong political support, signaling escalation by mobilizing forces and issuing a clear ultimatum maximizes deterrence. The adversary, unaware of our true readiness, is more likely to reconsider any aggressive actions when faced with a credible and imminent threat of force. This approach prevents conflict by demonstrating resolve and capability without engaging in combat.","The adversary's escalation by mobilizing forces and issuing an ultimatum significantly increases the likelihood that they are at HIGH combat readiness. Given the previous 50% probability and the strong signals of escalation, it is assessed now at 75%. Engaging a highly prepared adversary risks costly casualties. Therefore, the prudent decision is to stand down and avoid immediate conflict.",0.9,0.85,1994,2362,586,2026-03-06T11:10:06.427229
